141,25,330,4
142,26,346,19
143,26,82,13
144,26,193,12
145,26,417,1
146,26,232,1
147,26,240,20
148,27,415,19
149,27,356,4
150,27,159,19
151,27,359,18
152,27,265,11
153,27,279,15
154,28,196,5
155,28,311,2
156,28,285,10
157,28,122,19
158,28,5,17
159,29,155,9
160,29,181,8
161,29,409,7
162,29,236,7
163,29,41,7
164,30,177,18
165,30,338,19
166,30,178,16
167,30,218,20
168,30,329,11
169,30,340,2
170,30,144,17
171,31,246,4
172,31,104,12
173,31,105,2
174,31,183,10
175,31,397,6
176,31,126,3
177,31,203,8
178,31,362,7
179,32,340,19
180,32,419,16
181,32,343,6
182,32,352,5
183,32,329,5
184,32,103,17
185,32,292,10
186,32,78,6
187,33,304,11
188,33,268,18
189,33,181,10
190,33,163,15
191,33,267,4
192,34,255,1
193,34,70,20
194,34,47,10
195,34,369,20
196,34,365,8
197,35,405,17
198,35,330,8
199,35,319,13
200,35,397,7
201,35,213,17
202,35,41,17
203,35,294,13
204,36,46,17
205,36,409,3
206,36,304,7
207,36,231,10
208,36,79,15
209,36,14,12
210,36,116,14
211,37,51,3
212,37,312,16
213,37,382,5
214,37,156,9
215,37,55,17
216,37,270,13
217,37,39,2
218,38,216,6
219,38,5,10
220,39,315,8
221,39,311,17
222,39,75,4
223,39,58,13
224,39,369,9
225,39,358,9
226,39,233,2
227,39,107,12
228,40,102,17
229,40,82,17
230,40,206,5
231,40,117,12
232,40,190,19
233,40,210,8
234,40,77,3
235,40,396,11
236,41,256,9
237,41,314,2
238,41,292,14
239,41,143,4
240,41,334,20
241,41,380,1
242,41,385,15
243,42,86,20
244,42,14,12
245,42,50,15
246,42,322,12
247,43,192,20
248,43,301,6
249,43,150,13
250,43,79,6
251,44,178,8
252,44,384,5
253,44,81,1
254,44,246,17
255,44,172,11
256,44,353,15
257,45,246,4
258,45,355,6
259,45,259,8
260,45,357,1
261,45,134,6
262,45,169,14
263,45,314,1
264,46,262,11
265,46,326,4
266,46,88,5
267,46,88,10
268,46,361,10
269,47,295,8
270,47,169,2
271,47,199,14
272,47,155,17
273,47,358,4
274,48,284,7
275,48,77,19
276,48,70,18
277,48,249,13
278,48,140,17
279,49,381,8
280,49,25,5
281,49,3,14
282,49,355,12
283,49,115,12
284,49,198,11
285,50,213,18
286,50,99,13
287,50,372,17
288,50,48,9
289,50,207,7
290,50,48,14
291,50,179,7
292,50,319,13
293,51,220,5
294,51,307,12
295,51,11,20
296,51,341,2
297,51,280,15
298,51,135,12
299,51,392,5
300,52,396,8
301,52,231,17
302,52,262,4
303,52,81,10
304,52,363,11
305,52,90,7
306,52,128,20
307,52,92,19
308,53,188,13
309,53,106,6
310,53,364,20
311,53,210,3
312,53,22,6
313,53,211,5
314,53,98,2
315,54,2,19
316,54,106,4
317,54,16,16
318,54,408,17
319,54,188,5
320,54,348,17
321,54,265,20
322,54,21,2
323,55,48,5
324,55,127,16
325,55,22,18
326,55,407,6
327,56,308,12
328,56,193,6
329,56,395,11
330,56,39,5
331,56,392,4
332,56,83,5
333,57,91,12
334,57,62,3
335,57,129,14
336,57,142,10
337,57,220,12
338,57,369,7
339,58,298,1
340,58,279,5
341,58,149,19
342,59,197,19
343,59,77,14
344,59,194,13
345,59,164,10
346,59,148,10
347,59,386,20
348,59,172,8
349,60,50,10
350,60,163,17
351,60,83,5
352,60,389,4
353,60,191,5
354,61,93,14
355,61,366,7
356,61,289,3
357,61,319,20
358,62,335,9
359,62,140,3
360,62,15,9
361,62,32,2
362,62,370,19
363,63,314,12
364,63,45,19
365,63,47,2
366,63,313,19
367,63,47,12
368,64,309,14
369,64,412,14
370,64,173,17
371,64,158,12
372,64,136,11
373,65,153,8
374,65,347,3
375,65,105,9
376,65,187,5
377,66,260,13
378,66,163,2
379,67,82,20
380,67,109,13
381,67,305,16
382,67,217,4
383,67,255,6
384,68,99,17
385,68,353,1
386,68,414,10
387,68,115,20
388,69,166,5
389,69,21,8
390,69,378,1
391,69,110,4
392,69,14,16
393,69,341,10
394,69,46,13
395,70,215,12
396,70,33,5
397,71,337,15
398,71,407,18
399,71,348,9
400,71,123,14
401,71,43,5
402,72,355,4
403,72,325,12
404,72,349,1
405,72,267,12
406,72,32,7
407,73,397,16
408,73,283,20
409,73,260,11
410,73,94,17
411,73,153,5
412,74,319,5
413,74,112,12
414,74,408,18
415,74,169,8
416,74,217,13
417,74,108,8
418,74,107,5
419,75,124,1
420,75,351,2
421,75,155,6
422,75,164,1
423,75,309,18
424,75,180,2
425,75,160,18
426,76,273,5
427,76,301,17
428,76,90,8
429,76,35,18
430,76,394,9
431,76,270,9
432,77,38,19
433,77,312,1
434,77,6,10
435,77,153,6
436,77,58,2
437,78,156,4
438,78,366,8
439,78,29,19
440,78,412,8
441,78,364,19
442,78,317,14
443,78,370,14
444,79,254,19
445,79,189,12
446,79,325,4
447,79,76,11
448,80,404,5
449,81,181,6
450,81,259,9
451,81,351,17
452,81,371,14
453,81,177,1
454,81,258,1
455,82,4,2
456,82,14,9
457,82,361,14
458,82,416,5
459,83,267,10
460,83,246,19
461,83,218,16
462,83,35,3
463,83,356,16
464,83,236,1
465,83,44,3
466,83,122,9
467,84,169,13
468,84,243,15
469,84,227,16
470,84,100,5
471,84,349,6
472,84,312,6
473,84,120,12
474,84,397,11
475,85,360,4
476,85,190,19
477,86,142,9
478,86,48,14
479,86,320,11
480,86,350,2
481,86,211,4
482,86,173,6
483,86,225,16
484,86,308,1
485,87,326,10
486,87,118,19
487,87,223,9
488,87,19,15
489,87,292,11
490,87,239,7
491,87,260,15
492,87,197,18
493,88,382,12
494,88,197,6
495,88,94,14
496,88,279,16
497,89,255,17
498,89,240,15
499,89,290,6
500,89,4,2
501,89,400,3
502,89,134,7
503,90,104,9
504,90,252,13
505,90,355,4
506,90,220,2
507,90,111,18
508,90,315,18
509,90,215,10
510,90,10,15
511,91,69,8
512,91,175,15
513,91,400,17
514,91,117,10
515,91,292,19
516,91,107,8
517,92,211,17
518,92,321,16
519,92,189,13
520,92,67,9
521,92,170,15
522,93,195,14
523,93,105,9
524,93,196,17
525,93,255,16
526,93,311,6
527,94,280,15
528,94,306,8
529,94,220,1
530,94,131,2
531,94,217,16
532,94,240,14
533,94,170,18
534,94,76,13
535,95,237,15
536,95,113,15
537,95,278,10
538,95,154,1
539,95,356,17
540,95,11,11
541,95,0,4
542,95,258,15
543,96,169,18
544,96,388,11
545,96,352,20
546,96,80,18
547,96,322,14
548,97,320,2
549,97,171,1
550,97,12,6
551,97,85,11
552,97,78,11
553,97,409,16
554,97,128,5
555,97,287,20
556,98,202,20
557,98,106,10
558,98,38,4
559,99,186,19
560,99,269,16
561,99,298,14
562,99,156,4
563,99,321,19
564,100,234,11
565,101,339,1
566,101,37,5
567,101,210,2
568,101,167,14
569,101,12,15
570,101,281,19
571,101,48,15
572,101,18,10
573,102,21,3
574,102,235,8
575,102,95,16
576,102,314,5
577,103,359,3
578,103,325,10
579,103,48,11
580,103,140,8
581,103,370,3
582,103,221,17
583,103,371,15
584,104,82,16
585,104,256,1
586,104,105,2
587,104,52,14
588,104,78,8
589,104,84,2
590,104,330,3
591,106,312,1
592,106,397,9
593,106,391,8
594,106,53,8
595,106,271,8
596,107,76,13
597,107,178,15
598,108,240,7
599,108,12,8
600,108,381,11
601,108,114,17
602,108,104,4
603,108,160,19
604,108,51,7
605,109,245,2
606,109,27,15
607,109,73,8
608,109,36,10
609,109,50,5
610,110,212,18
611,110,44,4
612,110,95,8
613,110,141,19
614,110,34,8
615,110,38,13
616,111,300,18
617,111,291,10
618,111,276,8
619,111,98,13
620,112,398,4
621,112,23,5
622,112,84,8
623,112,85,19
624,112,373,11
625,112,396,11
626,112,205,17
627,112,214,6
628,113,417,1
629,113,155,13
630,113,357,12
631,113,236,19
632,113,351,2
633,113,180,18
634,113,368,16
635,114,418,18
636,114,161,19
637,114,252,6
638,114,395,11
639,114,414,4
640,114,88,18
641,114,413,19
642,114,46,10
643,115,277,1
644,115,29,12
645,115,412,8
646,115,295,16
647,115,294,13
648,115,336,19
649,116,337,15
650,116,232,7
651,116,10,9
652,116,234,5
653,116,17,7
654,117,148,11
655,117,357,19
656,117,294,18
657,117,350,15
658,117,172,13
659,117,253,14
660,118,366,2
661,118,289,3
662,118,316,12
663,118,340,17
664,118,124,14
665,119,84,12
666,119,337,10
667,119,239,11
668,119,308,13
669,119,180,7
670,119,343,1
671,119,283,18
672,120,384,12
673,120,137,15
674,121,126,10
675,121,314,5
676,121,267,16
677,121,134,7
678,121,207,12
679,121,341,18
680,121,89,16
681,121,372,4
682,122,371,7
683,122,179,9
684,122,135,9
685,122,238,16
686,122,408,7
687,122,86,2
688,122,145,9
689,123,130,17
690,123,326,15
691,123,12,3
692,123,222,9
693,123,194,20
694,123,292,10
695,124,396,11
696,124,35,12
697,124,248,5
698,124,55,20
699,124,66,15
700,124,25,14
701,125,287,20
702,125,254,8
703,125,361,16
704,125,190,6
705,125,328,7
706,125,115,19
707,126,328,16
708,126,394,6
709,126,403,4
710,126,91,13
711,127,176,6
712,127,238,13
713,127,367,6
714,127,379,20
715,127,252,9
716,127,385,18
717,128,95,3
718,128,113,4
719,128,244,13
720,128,261,10
721,129,168,19
722,129,374,15
723,129,55,6
724,129,114,20
725,129,272,1
726,129,409,18
727,130,53,9
728,130,42,13
729,130,332,4
730,130,151,17
731,130,352,5
732,130,253,20
733,131,303,14
734,131,310,5
735,131,164,7
736,131,168,14
737,131,13,5
738,132,207,19
739,132,208,19
740,132,297,8
741,132,332,6
742,132,391,18
743,132,364,8
744,132,141,5
745,132,355,3
746,133,72,13
747,133,158,13
748,133,14,20
749,133,270,20
750,133,102,19
751,133,2,14
752,134,144,7
753,134,307,15
754,134,68,16
755,134,316,18
756,134,222,9
757,134,142,10
758,135,194,13
759,135,114,19
760,135,311,10
761,135,44,14
762,135,278,17
763,135,268,5
764,136,383,13
765,136,128,1
766,136,290,15
767,136,373,11
768,136,349,5
769,137,397,15
770,137,376,3
771,137,95,9
772,137,84,5
773,137,282,6
774,137,342,4
775,137,232,15
776,138,105,9
777,138,310,1
778,138,50,8
779,138,340,15
780,139,411,17
781,139,142,17
782,139,354,8
783,139,152,2
784,139,376,17
785,139,266,4
786,139,307,12
787,139,331,7
788,140,76,3
789,140,380,2
790,140,86,3
791,140,53,5
792,140,241,2
793,140,154,17
794,140,84,20
795,140,238,8
796,141,41,8
797,141,252,16
798,141,91,12
799,141,45,12
800,141,216,11
801,141,342,16
802,142,287,4
803,142,74,18
804,142,341,5
805,142,60,8
806,143,93,18
807,143,103,8
808,143,248,5
809,143,85,11
810,143,236,12
811,143,82,12
812,143,121,11
813,144,288,20
814,144,251,6
815,145,266,17
816,145,8,3
817,145,198,14
818,145,99,14
819,145,358,2
820,146,310,15
821,146,317,6
822,146,224,7
823,146,212,3
824,146,204,8
825,147,241,14
826,147,288,2
827,147,128,13
828,147,142,18
829,147,353,12
830,147,277,4
831,147,203,14
832,148,31,3
833,148,245,20
834,148,246,16
835,148,411,11
836,148,212,17
837,149,103,15
838,149,320,17
839,149,97,16
840,149,64,1
841,149,330,17
842,149,52,17
843,150,186,18
844,150,265,1
845,150,224,14
846,150,392,18
847,150,402,19
848,150,133,7
849,150,178,1
850,150,12,18
851,151,149,6
852,151,362,20
853,151,149,9
854,151,238,14
855,151,29,17
856,152,296,19
857,153,24,2
858,153,111,15
859,153,277,13
860,153,326,1
861,153,363,4
862,153,241,8
863,154,268,1
864,154,0,14
865,154,218,20
866,154,202,4
867,154,61,16
868,155,142,16
869,155,242,4
870,155,180,17
871,155,386,13
872,155,365,9
873,155,354,16
874,156,97,3
875,156,377,20
876,156,392,19
877,156,323,10
878,156,381,11
879,156,110,3
880,156,157,7
881,156,206,14
882,157,182,16
883,157,383,19
884,157,138,14
885,157,138,13
886,158,399,19
887,158,140,18
888,158,251,4
889,158,235,16
890,158,61,3
891,158,106,3
892,159,188,7
893,159,66,6
894,159,212,15
895,159,305,13
896,160,199,13
897,160,94,14
898,160,34,13
899,160,375,19
900,161,195,6
901,161,132,10
902,161,299,9
903,161,274,16
904,162,346,20
905,162,266,14
906,162,14,15
907,162,17,19
908,163,43,18
909,163,259,5
910,163,363,18
911,163,283,19
912,163,370,20
913,163,80,15
914,163,113,16
915,164,353,14
916,164,259,13
917,164,211,15
918,164,267,3
919,164,65,16
920,165,341,3
921,165,16,8
922,165,80,18
923,165,302,11
924,166,39,16
925,166,59,12
926,166,49,10
927,166,21,1
928,166,186,5
929,166,294,16
930,167,146,13
931,167,17,14
932,167,163,20
933,167,324,15
934,167,31,5
935,168,21,13
936,168,136,19
937,168,192,17
938,168,380,3
939,168,338,14
940,168,216,17
941,169,74,11
942,169,116,6
943,169,139,10
944,169,394,18
945,170,87,18
946,170,123,10
947,170,222,10
948,170,411,2
949,170,305,6
950,171,18,5
951,171,52,5
952,171,140,11
953,171,250,6
954,171,113,8
955,171,118,14
956,172,316,14
957,172,228,14
958,172,122,1
959,172,54,3
960,172,359,13
961,174,88,1
962,174,411,10
963,174,167,13
964,174,153,4
965,175,136,20
966,175,222,18
967,175,358,4
968,175,64,10
969,176,165,3
970,176,89,4
971,176,274,6
972,176,336,4
973,176,164,3
974,177,112,8
975,177,153,11
976,177,278,8
977,177,324,14
978,177,406,10
979,178,167,4
980,178,121,16
981,178,190,12
982,178,131,18
983,178,102,3
984,178,371,1
985,178,120,6
986,178,182,14
987,179,372,19
988,179,41,15
989,179,116,1
990,179,30,7
991,179,110,17
992,180,367,7
993,180,143,1
994,180,273,10
995,180,385,7
996,180,307,4
997,180,39,12
998,181,325,16
999,181,389,8
1000,181,33,9
1001,181,79,2
1002,181,131,6
1003,181,235,1
1004,181,165,4
1005,181,216,18
1006,182,69,19
1007,182,41,3
1008,182,404,15
1009,182,360,7
1010,183,209,20
1011,183,307,7
1012,183,419,11
1013,183,347,18
1014,183,145,13
1015,183,247,16
1016,183,301,10
1017,184,112,17
1018,184,116,2
1019,184,252,3
1020,184,67,10
1021,184,390,17
1022,185,63,13
1023,185,201,5
1024,185,15,9
1025,185,121,16
1026,185,39,3
1027,185,273,12
1028,185,38,4
1029,185,68,9
1030,186,361,18
1031,186,384,7
1032,186,184,20
1033,186,226,13
1034,186,319,17
1035,187,146,6
1036,187,279,3
1037,187,196,12
1038,187,168,20
1039,187,268,15
1040,188,35,8
1041,188,126,1
1042,188,17,8
1043,188,305,16
1044,188,65,15
1045,189,167,8
1046,189,185,11
1047,189,3,17
1048,189,14,16
1049,189,220,1
1050,189,334,5
1051,189,54,17
1052,190,71,20
1053,190,269,2
1054,190,119,18
1055,190,385,5
1056,190,128,9
1057,190,187,14
1058,191,102,16
1059,191,89,1
1060,191,396,2
1061,191,57,20
1062,191,336,1
1063,192,226,20
1064,192,86,14
1065,192,353,20
1066,192,349,1
1067,192,91,19
1068,192,324,15
1069,192,228,17
1070,193,364,6
1071,193,170,5
1072,194,11,20
1073,194,5,12
1074,194,185,14
1075,194,66,18
1076,194,12,13
1077,194,269,13
1078,194,333,11
1079,194,185,18
1080,195,191,11
1081,195,174,4
1082,195,175,15
1083,195,75,9
1084,195,71,7
1085,195,60,19
1086,195,270,10
1087,195,126,14
1088,196,213,11
1089,196,398,11
1090,196,382,16
1091,196,133,9
1092,196,308,4
1093,196,203,16
1094,197,417,20
1095,197,12,10
1096,197,44,4
1097,197,58,12
1098,197,254,15
1099,197,23,20
1100,197,132,12
1101,198,117,8
1102,198,123,6
1103,198,60,2
1104,198,215,2
1105,198,15,1
1106,199,228,2
1107,199,96,5
1108,199,145,16
1109,199,25,9
1110,199,204,2
1111,199,260,7
1112,199,0,1
1113,199,356,13
1114,200,182,12
1115,200,78,16
1116,200,228,1
1117,200,55,17
1118,200,378,15
1119,200,362,12
1120,200,170,17
1121,201,13,16
1122,202,363,13
1123,202,194,1
1124,202,80,5
1125,202,29,6
1126,202,126,20
1127,203,310,15
1128,203,38,10
1129,203,29,3
1130,203,4,13
1131,203,42,1
1132,204,288,20
1133,204,278,1
1134,204,235,12
1135,204,378,6
1136,204,42,20
1137,204,397,15
1138,204,283,8
1139,204,25,10
1140,205,161,4
1141,205,138,14
1142,205,323,8
1143,205,150,16
1144,205,150,20
1145,206,69,4
1146,206,216,5
1147,206,276,9
1148,206,374,10
1149,206,20,11
1150,206,294,14
1151,206,239,7
1152,206,285,5
1153,207,135,4
1154,207,335,2
1155,207,0,16
1156,207,156,6
1157,207,20,14
1158,208,238,12
1159,208,353,17
1160,209,379,7
1161,209,109,15
1162,209,313,12
1163,209,399,3
1164,209,291,1
1165,209,331,2
1166,209,196,7
1167,209,338,9
1168,210,279,20
1169,210,93,5
1170,210,310,5
1171,210,224,20
1172,210,82,2
1173,211,345,2
1174,211,363,20
1175,211,233,9
1176,211,401,9
1177,211,71,17
1178,211,51,8
1179,211,379,1
1180,212,153,4
1181,212,289,2
1182,212,28,18
1183,212,237,15
1184,213,65,20
1185,213,81,3
1186,213,354,18
1187,213,32,10
1188,213,251,6
1189,213,156,12
1190,213,22,1
1191,214,45,9
1192,214,105,17
1193,214,366,15
1194,214,371,5
1195,214,254,10
1196,214,121,18
1197,215,269,1
1198,215,393,3
1199,215,150,7
1200,215,1,16
1201,215,129,17
1202,215,154,15
1203,215,38,4
1204,216,71,13
1205,216,37,2
1206,216,234,2
1207,216,27,5
1208,216,30,8
1209,216,18,1
1210,216,225,14
1211,216,137,19
1212,217,172,9
1213,217,383,18
1214,218,93,16
1215,218,177,20
1216,218,209,10
1217,218,126,1
1218,218,76,19
1219,218,290,4
1220,218,365,17
1221,219,118,7
1222,219,71,2
1223,219,295,19
1224,219,288,18
1225,219,386,3
1226,220,146,14
1227,220,245,16
1228,220,82,20
1229,220,160,6
1230,220,181,17
1231,220,257,16
1232,220,66,16
1233,220,202,15
1234,221,317,15
1235,221,23,9
1236,221,363,9
1237,221,98,13
1238,221,204,7
1239,221,12,10
1240,222,284,16
1241,222,219,6
1242,222,366,8
1243,222,320,20
1244,222,408,12
1245,222,118,11
1246,222,257,19
1247,222,409,1
1248,223,391,19
1249,223,374,14
1250,223,208,12
1251,223,322,17
1252,223,270,19
1253,223,129,8
1254,223,365,12
1255,223,251,15
1256,224,91,7
1257,224,51,7
1258,224,277,12
1259,224,214,4
1260,224,292,2
1261,224,162,7
1262,224,35,1
1263,224,47,3
1264,225,237,14
1265,225,23,13
1266,225,93,9
1267,225,34,7
1268,225,394,3
1269,225,33,16
1270,225,38,3
1271,226,143,2
1272,226,109,7
1273,226,150,6
1274,226,19,16
1275,226,276,6
1276,226,148,17
1277,227,282,20
1278,227,309,16
1279,227,287,8
1280,227,317,6
1281,227,278,14
1282,227,184,17
1283,227,352,10
1284,227,23,4
1285,228,223,14
1286,228,226,6
1287,228,192,17
1288,228,106,4
1289,229,391,3
1290,229,163,16
1291,229,168,19
1292,229,317,4
1293,229,25,5
1294,230,334,18
1295,230,48,2
1296,230,101,4
1297,230,80,20
1298,230,204,2
1299,230,30,3
1300,231,410,9
1301,231,169,3
1302,231,11,1
1303,231,72,11
1304,231,165,3
1305,231,355,4
1306,232,86,12
1307,232,119,12
1308,232,188,9
1309,232,413,18
1310,232,44,2
1311,232,326,19
1312,232,211,13
1313,233,121,14
1314,233,89,17
1315,233,103,2
1316,233,124,1
1317,233,14,18
1318,234,238,17
1319,234,135,1
1320,234,342,8
1321,234,375,19
1322,234,186,12
1323,234,74,7
1324,234,388,18
1325,234,381,19
1326,235,81,13
1327,235,411,15
1328,235,178,19
1329,235,180,13
1330,235,244,20
1331,236,221,16
1332,236,147,5
1333,236,100,5
1334,236,48,6
1335,237,193,19
1336,237,121,13
1337,237,415,4
1338,237,370,6
1339,237,284,7
1340,239,143,11
1341,239,147,16
1342,239,224,11
1343,239,125,20
1344,239,392,10
1345,239,223,8
1346,240,417,18
1347,240,108,17
1348,240,356,17
1349,240,301,16
1350,240,388,4
1351,240,292,3
1352,240,163,13
1353,241,70,8
1354,241,353,18
1355,241,44,19
1356,241,398,13
1357,241,390,7
1358,241,216,17
1359,242,122,19
1360,242,392,19
1361,242,183,3
1362,242,347,13
1363,242,220,7
1364,242,57,11
1365,243,39,4
1366,243,344,9
1367,243,19,19
1368,244,13,17
1369,244,230,10
1370,244,278,8
1371,244,384,18
1372,244,88,7
1373,245,90,15
1374,245,88,3
1375,245,210,9
1376,245,121,1
1377,245,284,14
1378,245,251,7
1379,246,244,20
1380,246,102,9
1381,246,196,11
1382,246,142,20
1383,247,346,2
1384,247,363,1
1385,248,396,9
1386,248,379,4
1387,248,354,12
1388,248,100,7
1389,249,419,6
1390,249,153,19
1391,249,330,11
1392,249,9,12
1393,249,147,10
1394,249,51,15
1395,250,370,3
1396,250,172,13
1397,250,345,13
1398,250,91,11
1399,250,84,19
1400,251,179,18
1401,251,380,14
1402,251,314,4
1403,251,61,14
1404,252,259,6
1405,252,195,19
1406,252,78,15
1407,252,68,15
1408,252,364,12
1409,252,170,7
1410,252,273,16
1411,253,241,18
1412,253,74,16
1413,253,83,20
1414,253,52,5
1415,253,179,8
1416,253,396,9
1417,253,351,6
1418,253,275,16
1419,254,54,1
1420,254,181,3
1421,254,184,4
1422,254,14,10
1423,255,311,17
1424,255,356,14
1425,255,82,2
1426,255,124,11
1427,255,346,4
1428,255,154,9
1429,256,350,15
1430,256,400,11
1431,256,8,11
1432,256,229,9
1433,256,403,1
1434,257,70,8
1435,257,186,9
1436,257,403,15
1437,257,95,15
1438,257,315,3
1439,257,33,14
1440,257,31,5
1441,258,200,19
1442,258,380,13
1443,258,237,12
1444,258,406,18
1445,258,259,7
1446,259,36,10
1447,259,128,7
1448,259,407,16
1449,259,301,11
1450,259,336,13
1451,259,237,15
1452,259,137,2
1453,259,165,20
1454,260,126,11
1455,260,98,2
1456,260,16,20
1457,260,4,15
1458,260,311,18
1459,260,60,7
1460,261,170,14
1461,261,380,8
1462,261,42,10
1463,261,107,19
1464,261,342,18
1465,262,413,18
1466,262,334,19
1467,262,109,18
1468,262,80,10
1469,262,377,4
1470,263,281,18
1471,263,112,10
1472,263,324,5
1473,263,215,19
1474,263,330,18
1475,263,165,1
1476,263,152,11
1477,263,230,3
1478,264,248,11
1479,264,370,5
1480,264,206,20
1481,264,284,20
1482,265,64,10
1483,265,268,17
1484,265,231,6
1485,265,338,19
1486,265,335,13
1487,266,176,10
1488,266,275,11
1489,266,94,13
1490,266,251,18
1491,266,193,3
1492,266,387,8
1493,267,214,16
1494,267,243,3
1495,267,163,11
1496,267,213,17
1497,267,363,4
1498,268,389,4
1499,268,357,14
1500,268,213,7
1501,268,331,18
1502,268,22,16
1503,268,263,15
1504,269,283,8
1505,269,260,1
1506,269,358,19
1507,269,290,17
1508,269,370,7
1509,269,418,9
1510,269,264,13
1511,269,88,12
1512,270,411,3
1513,270,68,1
1514,270,121,13
1515,270,321,12
1516,270,122,18
1517,270,403,13
1518,270,334,1
1519,270,62,13
1520,271,380,7
1521,271,383,1
1522,271,9,5
1523,271,38,1
1524,271,50,4
1525,271,169,13
1526,272,187,15
1527,272,171,7
1528,272,160,18
1529,272,141,17
1530,272,152,5
1531,272,324,20
1532,272,291,11
1533,272,198,1
1534,273,404,14
1535,273,12,13
1536,273,79,6
1537,273,20,15
1538,274,221,20
1539,274,57,13
1540,274,311,19
1541,274,259,1
1542,274,300,20
1543,275,417,1
1544,275,264,6
1545,275,159,19
1546,275,235,13
1547,275,10,6
1548,275,109,2
1549,276,386,9
1550,276,80,6
1551,277,237,15
1552,277,232,3
1553,278,273,6
1554,278,237,18
1555,278,243,12
1556,278,64,9
1557,278,292,1
1558,278,73,1
1559,278,214,2
1560,278,10,20
1561,279,408,20
1562,279,255,9
1563,279,209,1
1564,279,243,9
1565,279,336,12
1566,280,256,8
1567,280,308,12
1568,281,74,19
1569,281,26,8
1570,281,202,5
1571,281,209,8
1572,281,290,6
1573,281,185,18
1574,282,415,11
1575,282,148,16
1576,282,34,5
1577,282,102,1
1578,282,233,17
1579,283,154,18
1580,283,237,7
1581,283,293,4
1582,283,33,1
1583,283,120,15
1584,284,407,13
1585,284,256,7
1586,284,347,4
1587,284,38,5
1588,284,97,7
1589,285,405,16
1590,285,192,6
1591,285,329,14
1592,285,12,1
1593,285,317,6
1594,285,208,11
1595,285,215,4
1596,286,131,1
1597,286,395,15
1598,286,256,13
1599,286,2,7
1600,286,113,2
1601,286,80,11
1602,286,363,7
1603,287,265,19
1604,287,206,5
1605,287,7,17
1606,287,262,19
1607,287,351,1
1608,287,107,4
1609,287,60,6
1610,287,230,11
1611,288,389,1
1612,288,268,15
1613,288,305,13
1614,288,362,17
1615,289,360,11
1616,289,205,3
1617,289,364,6
1618,289,147,17
1619,289,58,18
1620,289,177,7
1621,289,372,20
1622,289,326,2
1623,290,150,5
1624,290,308,14
1625,290,50,5
1626,290,162,13
1627,290,351,9
1628,290,353,11
1629,291,413,20
1630,291,136,2
1631,291,166,20
1632,291,41,12
1633,291,221,7
1634,291,84,4
1635,291,18,5
1636,291,230,10
1637,292,354,6
1638,292,278,19
1639,292,377,8
1640,292,322,6
1641,292,204,20
1642,292,369,18
1643,292,253,13
1644,293,125,13
1645,293,324,13
1646,293,37,15
1647,293,15,9
1648,293,82,6
1649,293,154,7
1650,294,33,8
1651,294,42,6
1652,295,241,16
1653,295,376,11
1654,295,15,11
1655,295,15,13
1656,295,355,2
1657,296,91,19
1658,296,40,2
1659,296,279,13
1660,296,137,12
1661,296,228,13
1662,297,355,6
1663,297,380,10
1664,297,88,1
1665,297,354,9
